5	15153	32081
5	49171	66101
5	83189	100133
5	117209	134137
5	151234	168155
5	185236	202154
5	219203	236136
5	253138	270064
5	287137	304043
5	321135	338061
5	355151	372078
5	389148	406077
5	423064	439990
5	457081	474009
5	490995	507937
5	525036	541964
5	559038	575962
5	593010	609937
5	627050	643977
5	661047	677974
5	695035	711951
5	728980	745907
5	762977	779905
5	796976	813902
5	830953	847879
5	864991	881935
5	898969	915895
5	933007	949937
5	967005	983934
5	1000983	1017909
5	1034979	1051907
5	1068977	1085905
5	1102975	1119903
5	1136972	1153900
5	1170970	1187898
5	1204992	1221938
5	1238987	1255934
5	1272935	1289850
5	1306935	1323849
5	1340935	1357845
5	1374936	1391863
5	1408934	1425841
5	1442889	1459836
5	1476833	1493753
5	1510838	1527750
5	1544800	1561736
5	1578775	1595703
5	1612794	1629736
5	1646834	1663741
5	1680789	1697736
5	1714745	1731674
5	1748734	1765651
5	1782700	1799636
5	1816676	1833605
5	1850675	1867602
5	1884651	1901578
5	1918635	1935557
5	1952635	1969553
5	1986603	2003537
5	2020601	2037539
5	2054599	2071534
5	2088596	2105535
5	2122594	2139535
5	2156591	2173536
5	2190567	2207497
5	2224545	2241472
5	2258534	2275448
5	2292498	2309438
5	2326475	2343403
5	2360494	2377434
5	2394492	2411434
5	2428469	2445396
5	2462444	2479373
5	2496434	2513350
5	2530435	2547348
5	2564396	2581338
5	2598353	2615281
5	2632307	2649236
5	2666305	2683235
5	2700303	2717234
5	2734280	2751210
5	2768237	2785164
5	2802257	2819187
5	2836274	2853202
5	2870272	2887200
5	2904268	2921197
5	2938267	2955194
5	2972265	2989192
5	3006262	3023190
5	3040259	3057188
5	3074236	3091144
5	3108234	3125140
5	3142235	3159160
5	3176272	3193201
5	3210248	3227175
5	3244185	3261134
5	3278133	3295047
5	3312096	3329034
5	3346094	3363034
5	3380092	3397035
5	3414133	3431038
5	3448087	3465038
5	3482084	3499012
5	3516041	3532969
5	3550058	3566987
5	3584056	3600983
5	3618036	3634962
5	3651990	3668935
5	3685966	3702894
5	3719964	3736891
5	3753934	3770847
5	3787896	3804836
5	3821873	3838801
5	3855851	3872778
5	3889835	3906756
5	3923834	3940753
5	3957865	3974792
5	3991840	4008770
5	4025797	4042735
5	4059775	4076703
5	4093838	4110740
5	4127791	4144736
5	4161787	4178734
5	4195765	4212693
5	4229742	4246671
5	4263698	4280637
5	4297674	4314603
5	4331671	4348600
5	4365669	4382598
5	4399668	4416596
5	4433645	4450572
5	4467635	4484548
5	4501640	4518567
5	4535679	4552606
5	4569636	4586562
5	4603635	4620541
5	4637590	4654534
5	4671565	4688493
5	4705564	4722494
5	4739581	4756511
5	4773579	4790507
5	4807597	4824534
5	4841635	4858546
5	4875678	4892604
5	4909592	4926540
5	4943569	4960497
5	4977590	4994536
5	5011605	5028534
5	5045603	5062534
5	5079600	5096535
5	5113599	5130534
5	5147576	5164503
5	5181572	5198502
5	5215549	5232480
5	5249535	5266454
5	5283502	5300433
5	5317481	5334408
5	5351477	5368406
5	5385476	5402403
5	5419475	5436401
5	5453473	5470399
5	5487470	5504397
5	5521447	5538373
5	5555435	5572349
5	5589401	5606334
5	5623398	5640333
5	5657396	5674335
5	5691434	5708340
5	5725452	5742381
5	5759436	5776357
5	5793385	5810335
5	5827362	5844289
5	5861297	5878235
5	5895334	5912244
5	5929337	5946262
5	5963337	5980261
5	5997336	6014258
5	6031307	6048235
5	6065285	6082233
5	6099280	6116211
5	6133237	6150165
5	6167256	6184184
5	6201253	6218182
5	6235237	6252157
5	6269236	6286156
5	6303205	6320135
5	6337181	6354109
5	6371179	6388108
5	6405156	6422085
5	6439154	6456081
5	6473153	6490080
5	6507109	6524036
5	6541105	6558035
5	6575082	6592009
5	6609038	6625966
5	6643056	6659984
5	6677076	6694004
5	6711053	6727979
5	6745034	6761957
5	6779035	6795956
5	6812982	6829910
5	6847002	6863934
5	6880979	6897906
5	6914997	6931934
5	6948995	6965935
5	6982972	6999898
5	7016969	7033896
5	7050905	7067835
5	7084903	7101834
5	7118900	7135834
5	7152898	7169834
5	7186873	7203802
5	7220893	7237833
5	7254891	7271835
5	7288866	7305795
5	7322844	7339771
5	7356835	7373750
5	7390778	7407705
5	7424774	7441703
5	7458794	7475735
5	7492769	7509698
5	7526748	7543675
5	7560735	7577651
5	7594735	7611649
5	7628699	7645636
5	7662696	7679634
5	7696737	7713642
5	7730753	7747681
5	7764752	7781680
5	7798811	7815740
5	7832871	7849799
5	7866848	7883777
5	7900804	7917734
5	7934782	7951708
5	7968800	7985734
5	8002797	8019738
5	8036774	8053701
5	8070772	8087701
5	8104770	8121699
5	8138768	8155696
5	8172764	8189693
5	8206743	8223669
5	8240760	8257688
5	8274779	8291708
5	8308776	8325706
5	8342775	8359704
5	8376772	8393701
5	8410748	8427677
5	8444768	8461695
5	8478745	8495672
5	8512742	8529669
5	8546699	8563634
5	8580695	8597634
