5	297853	625161
5	1297745	1625249
5	2297654	2624834
5	3297545	3624851
5	4297435	4624934
5	5297783	5624989
5	6297591	6625065
5	7297437	7625043
5	8297335	8625103
5	9297736	9625193
5	10297545	10625235
5	11297477	11625284
5	12297409	12625335
5	13297841	13625446
5	14297708	14625534
5	15297558	15625634
5	16297447	16625654
5	17297859	17625663
5	18297706	18625781
5	19297513	19625788
5	20297341	20625747
5	21297735	21625839
5	22297634	22625896
5	23297449	23625953
5	24297275	24625951
5	25297686	25625992
5	26297596	26626072
5	27297488	27626194
5	28297335	28626189
5	29297662	29626168
5	30297536	30626237
5	31297434	31626235
5	32297270	32626344
5	33297556	33626363
5	34297383	34626359
5	35297293	35626399
5	36297162	36626469
5	37297039	37625987
5	38296859	38625966
5	39296709	39625983
5	40296639	40626045
5	41296551	41625657
5	42296434	42625733
5	43296288	43625795
5	44296198	44625874
5	45296134	45625436
5	46295980	46625554
5	47295806	47625582
5	48295635	48625587
5	49295502	49625109
5	50295373	50625178
5	51295235	51625234
5	52295090	52625265
5	53294981	53624786
5	54294934	54624835
5	55294760	55624964
5	56294586	56624892
5	57294436	57624489
5	58294305	58624509
5	59294153	59624558
